ProviderID,INP_LOS_mean,INP_LOS_max,INP_LOS_min,INP_InscClaimAmtReimbursed_mean,INP_InscClaimAmtReimbursed_sum,INP_ClaimID_count,OUT_InscClaimAmtReimbursed_mean,OUT_InscClaimAmtReimbursed_sum,OUT_ClaimID_count,PotentialFraud
PRV54258,5.5,35.0,0.0,10050.847457627118,1186000.0,118.0,260.4166666666667,31250.0,120.0,Yes
PRV54259,5.0,12.0,1.0,6500.0,78000.0,12.0,700.0,11900.0,17.0,No
PRV54261,0.0,0.0,0.0,0.0,0.0,0.0,339.8666666666667,25490.0,75.0,No
PRV54262,4.0,4.0,4.0,3000.0,3000.0,1.0,0.0,0.0,0.0,No
PRV54263,1.0,1.0,1.0,4000.0,4000.0,1.0,172.0,860.0,5.0,No
PRV54265,0.0,0.0,0.0,0.0,0.0,0.0,278.1527093596059,112930.0,406.0,No
PRV54266,4.9523809523809526,11.0,0.0,15619.047619047618,328000.0,21.0,254.0909090909091,11180.0,44.0,No
PRV54267,0.0,0.0,0.0,0.0,0.0,0.0,349.3805309734513,78960.0,226.0,No
PRV54269,0.0,0.0,0.0,0.0,0.0,0.0,277.45762711864404,32740.0,118.0,No
PRV54270,0.0,0.0,0.0,0.0,0.0,0.0,332.94117647058823,11320.0,34.0,No
PRV54271,0.0,0.0,0.0,0.0,0.0,0.0,215.17241379310346,6240.0,29.0,No
PRV54273,0.0,0.0,0.0,0.0,0.0,0.0,307.77777777777777,72020.0,234.0,No
PRV54274,0.0,0.0,0.0,0.0,0.0,0.0,356.17021276595744,16740.0,47.0,No
PRV54275,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,No
PRV54276,5.5,14.0,1.0,21500.0,86000.0,4.0,202.87671232876713,14810.0,73.0,No
PRV54278,0.0,0.0,0.0,0.0,0.0,0.0,322.78688524590166,19690.0,61.0,No
PRV54280,0.0,0.0,0.0,0.0,0.0,0.0,351.5,7030.0,20.0,No
PRV54282,0.0,0.0,0.0,0.0,0.0,0.0,344.2105263157895,6540.0,19.0,No
PRV54283,0.0,0.0,0.0,0.0,0.0,0.0,110.0,550.0,5.0,No
PRV54284,4.875,9.0,3.0,7250.0,58000.0,8.0,362.85714285714283,38100.0,105.0,No
PRV54285,0.0,0.0,0.0,0.0,0.0,0.0,127.5,2550.0,20.0,No
PRV54287,0.0,0.0,0.0,0.0,0.0,0.0,244.51612903225808,37900.0,155.0,No
PRV54288,0.0,0.0,0.0,0.0,0.0,0.0,273.3333333333333,4100.0,15.0,No
PRV54289,0.0,0.0,0.0,0.0,0.0,0.0,316.42857142857144,17720.0,56.0,No
PRV54290,0.0,0.0,0.0,0.0,0.0,0.0,550.0,3300.0,6.0,No
PRV54291,0.0,0.0,0.0,0.0,0.0,0.0,171.0,1710.0,10.0,No
PRV54293,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,2520.0,2.0,No
PRV54294,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,1.0,No
PRV54295,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,3300.0,1.0,No
PRV54296,0.0,0.0,0.0,0.0,0.0,0.0,193.7037037037037,10460.0,54.0,No
PRV54297,6.875,15.0,2.0,21000.0,168000.0,8.0,0.0,0.0,0.0,Yes
PRV54298,5.333333333333333,7.0,4.0,12666.666666666666,38000.0,3.0,0.0,0.0,0.0,No
PRV54299,0.0,0.0,0.0,0.0,0.0,0.0,360.0,1800.0,5.0,No
PRV54300,0.0,0.0,0.0,0.0,0.0,0.0,248.33333333333334,1490.0,6.0,No
PRV54301,0.0,0.0,0.0,0.0,0.0,0.0,283.84615384615387,3690.0,13.0,No
PRV54302,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,3300.0,1.0,No
PRV54303,0.0,0.0,0.0,0.0,0.0,0.0,322.5,5160.0,16.0,No
PRV54304,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,No
PRV54305,0.0,0.0,0.0,0.0,0.0,0.0,443.3333333333333,2660.0,6.0,No
PRV54306,0.0,0.0,0.0,0.0,0.0,0.0,403.030303030303,13300.0,33.0,No
PRV54307,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,2.0,No
PRV54308,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,1.0,No
PRV54309,0.0,0.0,0.0,0.0,0.0,0.0,212.41379310344828,6160.0,29.0,No
PRV54310,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854,300.0,7.0,No
PRV54311,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,100.0,3.0,No
PRV54312,0.0,0.0,0.0,0.0,0.0,0.0,87.5,350.0,4.0,No
PRV54313,0.0,0.0,0.0,0.0,0.0,0.0,441.875,7070.0,16.0,No
PRV54315,0.0,0.0,0.0,0.0,0.0,0.0,366.6990291262136,37770.0,103.0,No
PRV54316,0.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,2.0,No
PRV54317,0.0,0.0,0.0,0.0,0.0,0.0,146.0,3650.0,25.0,No
PRV54319,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,No
PRV54320,0.0,0.0,0.0,0.0,0.0,0.0,213.33333333333334,21760.0,102.0,No
PRV54323,0.0,0.0,0.0,0.0,0.0,0.0,203.52941176470588,10380.0,51.0,Yes
PRV54324,5.8125,15.0,1.0,8312.5,266000.0,32.0,0.0,0.0,0.0,No
PRV54325,4.533333333333333,9.0,1.0,9466.666666666666,142000.0,15.0,0.0,0.0,0.0,No
PRV54326,5.2,9.0,3.0,4000.0,20000.0,5.0,0.0,0.0,0.0,No
PRV54327,5.769230769230769,21.0,1.0,13615.384615384615,177000.0,13.0,322.4561403508772,18380.0,57.0,Yes
PRV54328,7.764705882352941,27.0,1.0,10176.470588235294,173000.0,17.0,229.8,22980.0,100.0,No
PRV54330,3.611111111111111,8.0,1.0,8111.111111111111,146000.0,18.0,295.4185022026432,134120.0,454.0,No
PRV54332,0.0,0.0,0.0,0.0,0.0,0.0,334.84422110552765,333170.0,995.0,No
PRV54333,5.14,26.0,0.0,10940.0,547000.0,50.0,265.9032258064516,82430.0,310.0,Yes
PRV54334,0.0,0.0,0.0,0.0,0.0,0.0,215.14285714285714,22590.0,105.0,No
PRV54335,4.473684210526316,15.0,1.0,9578.947368421053,182000.0,19.0,318.45,63690.0,200.0,No
PRV54336,5.214285714285714,35.0,1.0,11928.57142857143,167000.0,14.0,298.4403669724771,65060.0,218.0,Yes
PRV54337,5.546875,35.0,1.0,9562.5,612000.0,64.0,335.4117647058824,28510.0,85.0,No
PRV54339,6.2727272727272725,22.0,2.0,10181.818181818182,112000.0,11.0,284.55357142857144,31870.0,112.0,No
PRV54340,4.333333333333333,5.0,3.0,9333.333333333334,28000.0,3.0,450.5376344086022,41900.0,93.0,No
PRV54341,1.0,1.0,1.0,3000.0,3000.0,1.0,388.3333333333333,20970.0,54.0,No
PRV54342,4.285714285714286,7.0,1.0,5600.0,39200.0,7.0,181.42857142857142,5080.0,28.0,No
PRV54343,0.0,0.0,0.0,0.0,0.0,0.0,182.94117647058823,3110.0,17.0,No
PRV54344,0.0,0.0,0.0,0.0,0.0,0.0,336.6666666666667,17170.0,51.0,No
PRV54345,0.0,0.0,0.0,0.0,0.0,0.0,283.1137724550898,47280.0,167.0,No
PRV54347,0.0,0.0,0.0,0.0,0.0,0.0,251.15384615384616,6530.0,26.0,No
PRV54348,6.065934065934066,35.0,0.0,10087.912087912087,918000.0,91.0,332.3809523809524,41880.0,126.0,No
PRV54349,0.0,0.0,0.0,0.0,0.0,0.0,231.8181818181818,17850.0,77.0,No
PRV54350,5.847619047619047,35.0,0.0,10133.333333333334,1064000.0,105.0,259.76258992805754,361070.0,1390.0,Yes
PRV54352,0.0,0.0,0.0,0.0,0.0,0.0,139.16666666666666,1670.0,12.0,No
PRV54353,0.0,0.0,0.0,0.0,0.0,0.0,206.875,6620.0,32.0,No
PRV54354,3.96,16.0,0.0,9240.0,231000.0,25.0,381.6,28620.0,75.0,Yes
PRV54355,2.5,3.0,2.0,5000.0,10000.0,2.0,288.57142857142856,4040.0,14.0,No
PRV54356,4.6,15.0,1.0,12246.666666666666,183700.0,15.0,729.375,11670.0,16.0,No
PRV54357,0.0,0.0,0.0,0.0,0.0,0.0,219.0,2190.0,10.0,No
PRV54358,0.0,0.0,0.0,0.0,0.0,0.0,305.8139534883721,13150.0,43.0,No
PRV54359,4.818181818181818,18.0,0.0,11000.0,484000.0,44.0,224.68609865470853,100210.0,446.0,Yes
PRV54360,0.0,0.0,0.0,0.0,0.0,0.0,245.94594594594594,9100.0,37.0,No
PRV54361,7.428571428571429,35.0,2.0,10857.142857142857,76000.0,7.0,231.5151515151515,7640.0,33.0,Yes
PRV54362,0.0,0.0,0.0,0.0,0.0,0.0,290.2,14510.0,50.0,No
PRV54363,5.75,17.0,0.0,9833.333333333334,118000.0,12.0,359.61538461538464,18700.0,52.0,No
PRV54365,0.0,0.0,0.0,0.0,0.0,0.0,271.2173913043478,31190.0,115.0,No
PRV54367,5.372670807453416,28.0,0.0,9443.788819875776,3040900.0,322.0,296.11464968152865,92980.0,314.0,Yes
PRV54368,2.0,4.0,0.0,2750.0,11000.0,4.0,323.9622641509434,34340.0,106.0,No
PRV54370,0.0,0.0,0.0,0.0,0.0,0.0,233.53591160220995,42270.0,181.0,No
PRV54371,0.0,0.0,0.0,0.0,0.0,0.0,267.0967741935484,8280.0,31.0,No
PRV54372,6.238095238095238,21.0,1.0,9952.380952380952,209000.0,21.0,290.7268170426065,464000.0,1596.0,Yes
PRV54373,3.0,3.0,3.0,5000.0,5000.0,1.0,118.57142857142857,830.0,7.0,No
PRV54374,0.0,0.0,0.0,0.0,0.0,0.0,327.89227166276345,280020.0,854.0,No
PRV54375,6.375,24.0,1.0,8187.5,131000.0,16.0,324.75,12990.0,40.0,No
PRV54377,2.5,3.0,2.0,14500.0,29000.0,2.0,228.33333333333334,4110.0,18.0,No
PRV54378,5.388888888888889,13.0,1.0,10388.888888888889,187000.0,18.0,221.47540983606558,13510.0,61.0,No
PRV54379,4.035714285714286,12.0,0.0,8785.714285714286,246000.0,28.0,393.97727272727275,34670.0,88.0,No
PRV54380,10.0,14.0,6.0,8000.0,16000.0,2.0,94.0,940.0,10.0,No
PRV54381,4.3076923076923075,10.0,1.0,10438.461538461539,135700.0,13.0,238.8793103448276,27710.0,116.0,No
PRV54382,5.2272727272727275,24.0,0.0,9909.39393939394,654020.0,66.0,266.020942408377,50810.0,191.0,Yes
PRV54383,0.0,0.0,0.0,0.0,0.0,0.0,188.6206896551724,5470.0,29.0,No
PRV54384,4.0,7.0,1.0,18500.0,37000.0,2.0,280.0,7280.0,26.0,No
PRV54387,0.0,0.0,0.0,0.0,0.0,0.0,274.0,113710.0,415.0,No
PRV54388,5.0,23.0,0.0,5000.0,30000.0,6.0,269.14285714285717,18840.0,70.0,Yes
PRV54389,0.0,0.0,0.0,0.0,0.0,0.0,456.9642857142857,25590.0,56.0,No
PRV54390,7.2105263157894735,29.0,0.0,8868.421052631578,337000.0,38.0,276.49122807017545,15760.0,57.0,No
PRV54391,4.428571428571429,11.0,1.0,7523.809523809524,158000.0,21.0,266.7676767676768,79230.0,297.0,Yes
PRV54392,0.0,0.0,0.0,0.0,0.0,0.0,138.85714285714286,4860.0,35.0,No
PRV54393,7.2,17.0,1.0,5400.0,27000.0,5.0,301.2857142857143,21090.0,70.0,No
PRV54396,5.0,5.0,5.0,10000.0,10000.0,1.0,391.6279069767442,16840.0,43.0,No
PRV54399,8.153846153846153,30.0,1.0,12384.615384615385,161000.0,13.0,303.6904761904762,102040.0,336.0,Yes
PRV54400,0.0,0.0,0.0,0.0,0.0,0.0,291.9791666666667,28030.0,96.0,No
PRV54401,0.0,0.0,0.0,0.0,0.0,0.0,137.27272727272728,3020.0,22.0,No
PRV54402,4.5,8.0,1.0,9666.666666666666,58000.0,6.0,330.4,16520.0,50.0,No
PRV54403,0.0,0.0,0.0,0.0,0.0,0.0,156.66666666666666,1880.0,12.0,No
PRV54404,8.0,12.0,4.0,3000.0,6000.0,2.0,291.969696969697,77080.0,264.0,No
PRV54407,0.0,0.0,0.0,0.0,0.0,0.0,133.68421052631578,2540.0,19.0,No
PRV54408,3.5,4.0,3.0,5000.0,10000.0,2.0,414.8076923076923,43140.0,104.0,No
PRV54409,3.6,7.0,2.0,6400.0,32000.0,5.0,225.71428571428572,3160.0,14.0,No
PRV54410,0.0,0.0,0.0,0.0,0.0,0.0,279.72972972972974,10350.0,37.0,No
PRV54411,4.0,4.0,4.0,2000.0,2000.0,1.0,289.04761904761904,6070.0,21.0,No
PRV54412,0.0,0.0,0.0,0.0,0.0,0.0,175.42857142857142,12280.0,70.0,No
PRV54413,0.0,0.0,0.0,0.0,0.0,0.0,157.5,3150.0,20.0,No
PRV54414,4.0,4.0,4.0,13000.0,13000.0,1.0,647.5862068965517,18780.0,29.0,No
PRV54415,0.0,0.0,0.0,0.0,0.0,0.0,264.0740740740741,7130.0,27.0,No
PRV54416,0.0,0.0,0.0,0.0,0.0,0.0,463.52941176470586,7880.0,17.0,No
PRV54419,0.0,0.0,0.0,0.0,0.0,0.0,177.5,4970.0,28.0,No
PRV54420,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,1.0,No
PRV54421,0.0,0.0,0.0,0.0,0.0,0.0,223.53846153846155,14530.0,65.0,No
PRV54422,0.0,0.0,0.0,0.0,0.0,0.0,183.33333333333334,2750.0,15.0,No
PRV54423,0.0,0.0,0.0,0.0,0.0,0.0,241.72043010752688,22480.0,93.0,No
PRV54424,0.0,0.0,0.0,0.0,0.0,0.0,75.0,150.0,2.0,No
PRV54425,9.25,18.0,1.0,18250.0,73000.0,4.0,92.85714285714286,1300.0,14.0,No
PRV54426,5.888888888888889,18.0,1.0,10666.666666666666,96000.0,9.0,292.6666666666667,4390.0,15.0,No
PRV54427,0.0,0.0,0.0,0.0,0.0,0.0,189.3548387096774,11740.0,62.0,No
PRV54429,3.6666666666666665,6.0,1.0,9666.666666666666,29000.0,3.0,357.5806451612903,22170.0,62.0,No
PRV54430,0.0,0.0,0.0,0.0,0.0,0.0,201.5625,12900.0,64.0,No
PRV54431,0.0,0.0,0.0,0.0,0.0,0.0,175.55555555555554,1580.0,9.0,No
PRV54432,0.0,0.0,0.0,0.0,0.0,0.0,222.0,1110.0,5.0,No
PRV54433,0.0,0.0,0.0,0.0,0.0,0.0,288.57142857142856,4040.0,14.0,No
PRV54434,18.0,34.0,2.0,8500.0,17000.0,2.0,295.75,11830.0,40.0,No
PRV54435,0.0,0.0,0.0,0.0,0.0,0.0,389.09090909090907,4280.0,11.0,No
PRV54436,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,2200.0,2.0,No
PRV54437,0.0,0.0,0.0,0.0,0.0,0.0,230.71428571428572,3230.0,14.0,No
PRV54438,0.0,0.0,0.0,0.0,0.0,0.0,226.5808823529412,61630.0,272.0,No
PRV54439,0.0,0.0,0.0,0.0,0.0,0.0,63.333333333333336,190.0,3.0,No
PRV54441,0.0,0.0,0.0,0.0,0.0,0.0,120.0,480.0,4.0,No
PRV54442,0.0,0.0,0.0,0.0,0.0,0.0,372.05882352941177,25300.0,68.0,No
PRV54443,0.0,0.0,0.0,0.0,0.0,0.0,445.9016393442623,27200.0,61.0,No
PRV54444,0.0,0.0,0.0,0.0,0.0,0.0,361.85185185185185,9770.0,27.0,No
PRV54448,0.0,0.0,0.0,0.0,0.0,0.0,292.17391304347825,6720.0,23.0,No
PRV54449,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,No
PRV54450,0.0,0.0,0.0,0.0,0.0,0.0,579.0,5790.0,10.0,No
PRV54451,0.0,0.0,0.0,0.0,0.0,0.0,639.2307692307693,8310.0,13.0,No
PRV54452,0.0,0.0,0.0,0.0,0.0,0.0,104.0,520.0,5.0,No
PRV54454,0.0,0.0,0.0,0.0,0.0,0.0,263.39181286549706,45040.0,171.0,No
PRV54455,0.0,0.0,0.0,0.0,0.0,0.0,231.66666666666666,1390.0,6.0,No
PRV54456,0.0,0.0,0.0,0.0,0.0,0.0,171.25,1370.0,8.0,No
PRV54457,0.0,0.0,0.0,0.0,0.0,0.0,138.75,2220.0,16.0,No
PRV54459,0.0,0.0,0.0,0.0,0.0,0.0,342.22222222222223,3080.0,9.0,No
PRV54460,4.4,12.0,1.0,9400.0,47000.0,5.0,0.0,0.0,0.0,No
PRV54461,5.583333333333333,13.0,1.0,12666.666666666666,152000.0,12.0,0.0,0.0,0.0,No
PRV54462,0.0,0.0,0.0,0.0,0.0,0.0,204.125,16330.0,80.0,No
PRV54463,0.0,0.0,0.0,0.0,0.0,0.0,670.0,2010.0,3.0,No
PRV54465,0.0,0.0,0.0,0.0,0.0,0.0,401.1111111111111,3610.0,9.0,No
PRV54466,0.0,0.0,0.0,0.0,0.0,0.0,40.0,120.0,3.0,No
PRV54467,0.0,0.0,0.0,0.0,0.0,0.0,197.14285714285714,1380.0,7.0,No
PRV54468,0.0,0.0,0.0,0.0,0.0,0.0,81.42857142857143,1710.0,21.0,No
PRV54469,0.0,0.0,0.0,0.0,0.0,0.0,299.09090909090907,3290.0,11.0,No
PRV54471,0.0,0.0,0.0,0.0,0.0,0.0,363.04347826086956,16700.0,46.0,No
PRV54472,0.0,0.0,0.0,0.0,0.0,0.0,509.375,16300.0,32.0,No
PRV54473,0.0,0.0,0.0,0.0,0.0,0.0,580.0,11020.0,19.0,No
PRV54475,0.0,0.0,0.0,0.0,0.0,0.0,285.5629139072848,43120.0,151.0,No
PRV54477,0.0,0.0,0.0,0.0,0.0,0.0,343.1,34310.0,100.0,No
PRV54478,0.0,0.0,0.0,0.0,0.0,0.0,337.34375,21590.0,64.0,No
PRV54479,0.0,0.0,0.0,0.0,0.0,0.0,508.2352941176471,8640.0,17.0,No
PRV54480,3.5,7.0,2.0,6666.666666666667,40000.0,6.0,0.0,0.0,0.0,No
PRV54481,0.0,0.0,0.0,0.0,0.0,0.0,236.25,1890.0,8.0,No
PRV54482,0.0,0.0,0.0,0.0,0.0,0.0,61.666666666666664,370.0,6.0,No
PRV54483,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1170.0,13.0,No
PRV54486,0.0,0.0,0.0,0.0,0.0,0.0,286.07142857142856,8010.0,28.0,No
PRV54489,0.0,0.0,0.0,0.0,0.0,0.0,450.0,6300.0,14.0,No
PRV54490,0.0,0.0,0.0,0.0,0.0,0.0,93.91304347826087,2160.0,23.0,No
PRV54491,0.0,0.0,0.0,0.0,0.0,0.0,623.5714285714286,8730.0,14.0,No
PRV54496,0.0,0.0,0.0,0.0,0.0,0.0,295.0,2360.0,8.0,No
PRV54497,4.2,7.0,2.0,10200.0,51000.0,5.0,0.0,0.0,0.0,No
PRV54498,6.0,6.0,6.0,12000.0,12000.0,1.0,0.0,0.0,0.0,No
PRV54499,1.0,1.0,1.0,11000.0,11000.0,1.0,0.0,0.0,0.0,No
PRV54500,13.5,17.0,10.0,12500.0,25000.0,2.0,0.0,0.0,0.0,No
PRV54501,3.0,4.0,2.0,13333.333333333334,40000.0,3.0,0.0,0.0,0.0,No
PRV54502,11.333333333333334,15.0,8.0,18333.333333333332,55000.0,3.0,0.0,0.0,0.0,No
PRV54503,8.0,8.0,8.0,8000.0,8000.0,1.0,0.0,0.0,0.0,No
PRV54504,3.909090909090909,14.0,1.0,9463.636363636364,416400.0,44.0,243.68421052631578,18520.0,76.0,Yes
PRV54505,6.4,13.0,2.0,10000.0,50000.0,5.0,155.75757575757575,5140.0,33.0,Yes
PRV54506,2.0,4.0,0.0,7666.666666666667,23000.0,3.0,256.25954198473283,33570.0,131.0,No
PRV54507,4.717948717948718,15.0,0.0,8717.948717948719,340000.0,39.0,333.0,23310.0,70.0,No
PRV54508,0.0,0.0,0.0,0.0,0.0,0.0,366.77777777777777,33010.0,90.0,No
PRV54509,0.0,0.0,0.0,0.0,0.0,0.0,62.5,250.0,4.0,No
PRV54510,0.0,0.0,0.0,0.0,0.0,0.0,276.8456375838926,41250.0,149.0,No
PRV54511,0.0,0.0,0.0,0.0,0.0,0.0,271.5625,8690.0,32.0,No
PRV54514,5.583333333333333,32.0,1.0,11595.833333333334,556600.0,48.0,257.8466076696165,87410.0,339.0,Yes
PRV54515,0.0,0.0,0.0,0.0,0.0,0.0,339.55223880597015,22750.0,67.0,No
PRV54517,0.0,0.0,0.0,0.0,0.0,0.0,125.77777777777777,5660.0,45.0,No
PRV54519,0.0,0.0,0.0,0.0,0.0,0.0,302.6666666666667,4540.0,15.0,No
PRV54520,0.0,0.0,0.0,0.0,0.0,0.0,538.6666666666666,8080.0,15.0,No
PRV54521,0.0,0.0,0.0,0.0,0.0,0.0,497.5,31840.0,64.0,No
PRV54522,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,2030.0,2.0,No
PRV54523,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,1.0,No
PRV54524,0.0,0.0,0.0,0.0,0.0,0.0,135.23809523809524,2840.0,21.0,No
PRV54526,0.0,0.0,0.0,0.0,0.0,0.0,222.3913043478261,10230.0,46.0,No
PRV54528,0.0,0.0,0.0,0.0,0.0,0.0,248.2608695652174,5710.0,23.0,No
PRV54529,0.0,0.0,0.0,0.0,0.0,0.0,32.0,160.0,5.0,No
PRV54530,0.0,0.0,0.0,0.0,0.0,0.0,198.46153846153845,2580.0,13.0,No
PRV54531,3.0,3.0,3.0,5000.0,5000.0,1.0,311.37931034482756,9030.0,29.0,No
PRV54535,0.0,0.0,0.0,0.0,0.0,0.0,208.52941176470588,7090.0,34.0,No
PRV54536,0.0,0.0,0.0,0.0,0.0,0.0,376.15384615384613,4890.0,13.0,No
PRV54537,0.0,0.0,0.0,0.0,0.0,0.0,374.5,22470.0,60.0,No
PRV54538,0.0,0.0,0.0,0.0,0.0,0.0,444.375,21330.0,48.0,No
PRV54539,0.0,0.0,0.0,0.0,0.0,0.0,262.7536231884058,18130.0,69.0,No
PRV54540,0.0,0.0,0.0,0.0,0.0,0.0,484.5,9690.0,20.0,Yes
PRV54541,2.5,4.0,1.0,2500.0,5000.0,2.0,210.0,1050.0,5.0,No
PRV54542,6.4,10.0,2.0,6600.0,33000.0,5.0,161.33333333333334,2420.0,15.0,No
PRV54543,10.333333333333334,21.0,3.0,13000.0,39000.0,3.0,178.57142857142858,2500.0,14.0,Yes
PRV54544,0.0,0.0,0.0,0.0,0.0,0.0,187.5,5250.0,28.0,No
PRV54545,0.0,0.0,0.0,0.0,0.0,0.0,90.0,180.0,2.0,No
PRV54546,0.0,0.0,0.0,0.0,0.0,0.0,151.66666666666666,910.0,6.0,No
PRV54547,0.0,0.0,0.0,0.0,0.0,0.0,180.0,540.0,3.0,No
PRV54548,0.0,0.0,0.0,0.0,0.0,0.0,157.5,1890.0,12.0,No
PRV54549,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,1.0,No
PRV54550,0.0,0.0,0.0,0.0,0.0,0.0,264.2857142857143,5550.0,21.0,No
PRV54551,0.0,0.0,0.0,0.0,0.0,0.0,280.0,1960.0,7.0,No
PRV54552,0.0,0.0,0.0,0.0,0.0,0.0,252.66666666666666,11370.0,45.0,No
PRV54553,0.0,0.0,0.0,0.0,0.0,0.0,207.77777777777777,3740.0,18.0,No
PRV54554,0.0,0.0,0.0,0.0,0.0,0.0,268.84615384615387,6990.0,26.0,No
PRV54555,7.0,20.0,1.0,8500.0,51000.0,6.0,0.0,0.0,0.0,No
PRV54557,0.0,0.0,0.0,0.0,0.0,0.0,279.9468085106383,157890.0,564.0,Yes
PRV54558,6.2,17.0,2.0,12000.0,180000.0,15.0,309.82758620689657,17970.0,58.0,No
PRV54559,5.833333333333333,20.0,1.0,10208.333333333334,245000.0,24.0,251.42857142857142,10560.0,42.0,No
PRV54560,5.4,35.0,0.0,11400.0,456000.0,40.0,294.48275862068965,17080.0,58.0,Yes
PRV54561,5.4,13.0,2.0,8652.0,216300.0,25.0,331.49068322981367,53370.0,161.0,No
PRV54562,0.0,0.0,0.0,0.0,0.0,0.0,279.1747572815534,57510.0,206.0,No
PRV54563,0.0,0.0,0.0,0.0,0.0,0.0,296.14232209737827,79070.0,267.0,No
PRV54564,0.0,0.0,0.0,0.0,0.0,0.0,286.1519302615193,229780.0,803.0,No
PRV54565,5.794871794871795,35.0,1.0,9948.71794871795,388000.0,39.0,265.16483516483515,24130.0,91.0,No
PRV54566,6.6,29.0,1.0,17100.0,684000.0,40.0,267.3880597014925,71660.0,268.0,Yes
PRV54567,7.333333333333333,11.0,1.0,18000.0,108000.0,6.0,91.96078431372548,4690.0,51.0,No
PRV54568,4.2,8.0,1.0,8800.0,44000.0,5.0,189.01960784313727,9640.0,51.0,No
PRV54569,4.75,11.0,1.0,15916.666666666666,191000.0,12.0,359.80392156862746,18350.0,51.0,No
PRV54571,6.25,14.0,3.0,12000.0,48000.0,4.0,200.76923076923077,2610.0,13.0,No
PRV54572,0.0,0.0,0.0,0.0,0.0,0.0,363.7671232876712,53110.0,146.0,No
PRV54573,0.0,0.0,0.0,0.0,0.0,0.0,270.90909090909093,5960.0,22.0,No
PRV54574,0.0,0.0,0.0,0.0,0.0,0.0,222.85714285714286,7800.0,35.0,No
PRV54575,7.151515151515151,33.0,0.0,13545.454545454546,447000.0,33.0,237.83333333333334,57080.0,240.0,No
PRV54576,6.285714285714286,17.0,1.0,8071.428571428572,113000.0,14.0,50.0,100.0,2.0,No
PRV54577,5.533333333333333,16.0,1.0,10888.888888888889,490000.0,45.0,250.625,4010.0,16.0,No
PRV54578,0.0,0.0,0.0,0.0,0.0,0.0,313.3766233766234,24130.0,77.0,No
PRV54579,0.0,0.0,0.0,0.0,0.0,0.0,645.0,1290.0,2.0,No
PRV54580,0.0,0.0,0.0,0.0,0.0,0.0,242.66666666666666,7280.0,30.0,No
PRV54581,0.0,0.0,0.0,0.0,0.0,0.0,196.36363636363637,2160.0,11.0,No
PRV54582,0.0,0.0,0.0,0.0,0.0,0.0,267.0422535211268,18960.0,71.0,No
PRV54585,0.0,0.0,0.0,0.0,0.0,0.0,301.6,22620.0,75.0,No
PRV54587,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,3.0,No
PRV54588,0.0,0.0,0.0,0.0,0.0,0.0,273.3333333333333,17220.0,63.0,No
PRV54589,0.0,0.0,0.0,0.0,0.0,0.0,154.54545454545453,1700.0,11.0,No
PRV54590,2.0,2.0,2.0,16000.0,16000.0,1.0,195.3846153846154,12700.0,65.0,No
PRV54591,0.0,0.0,0.0,0.0,0.0,0.0,184.0,8280.0,45.0,No
PRV54593,0.0,0.0,0.0,0.0,0.0,0.0,313.14285714285717,10960.0,35.0,No
PRV54595,0.0,0.0,0.0,0.0,0.0,0.0,692.7272727272727,7620.0,11.0,No
PRV54596,0.0,0.0,0.0,0.0,0.0,0.0,257.65625,16490.0,64.0,No
PRV54597,0.0,0.0,0.0,0.0,0.0,0.0,333.3333333333333,5000.0,15.0,No
PRV54598,0.0,0.0,0.0,0.0,0.0,0.0,112.22222222222223,1010.0,9.0,No
PRV54599,0.0,0.0,0.0,0.0,0.0,0.0,224.7058823529412,3820.0,17.0,No
PRV54601,0.0,0.0,0.0,0.0,0.0,0.0,64.54545454545455,710.0,11.0,No
PRV54602,0.0,0.0,0.0,0.0,0.0,0.0,122.14285714285714,1710.0,14.0,No
PRV54603,0.0,0.0,0.0,0.0,0.0,0.0,283.859649122807,16180.0,57.0,No
PRV54604,0.0,0.0,0.0,0.0,0.0,0.0,216.8421052631579,8240.0,38.0,No
PRV54606,0.0,0.0,0.0,0.0,0.0,0.0,188.75,1510.0,8.0,No
PRV54608,0.0,0.0,0.0,0.0,0.0,0.0,322.72727272727275,10650.0,33.0,No
